file,track_index,track_name,channel,instrument,all_program_changes,notes_count,lowest_note,highest_note,duration_ticks,tempos,signatures,keys,format,resolution,total_tracks,total_duration_ticks
"H361.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",64,60,69,6296,"100|100|100|100|100","2/4|4/4|5/4|2/4|4/4|5/4|2/4|4/4|5/4|2/4|4/4|5/4|2/4|4/4|5/4","",1,96,5,6296
"H361.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",65,48,65,6296,"100|100|100|100|100","2/4|4/4|5/4|2/4|4/4|5/4|2/4|4/4|5/4|2/4|4/4|5/4|2/4|4/4|5/4","",1,96,5,6296
"H361.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",66,41,58,6296,"100|100|100|100|100","2/4|4/4|5/4|2/4|4/4|5/4|2/4|4/4|5/4|2/4|4/4|5/4|2/4|4/4|5/4","",1,96,5,6296
"H349.mid",0,"",-1,,"",0,,,8640,"82|82|82|82|82","4/4|6/4|4/4|4/4|6/4|4/4|4/4|6/4|4/4|4/4|6/4|4/4|4/4|6/4|4/4","",1,96,5,9369
"H349.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",94,65,77,9369,"82|82|82|82|82","4/4|6/4|4/4|4/4|6/4|4/4|4/4|6/4|4/4|4/4|6/4|4/4|4/4|6/4|4/4","",1,96,5,9369
"H349.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",88,64,70,9369,"82|82|82|82|82","4/4|6/4|4/4|4/4|6/4|4/4|4/4|6/4|4/4|4/4|6/4|4/4|4/4|6/4|4/4","",1,96,5,9369
"H349.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",89,55,65,9369,"82|82|82|82|82","4/4|6/4|4/4|4/4|6/4|4/4|4/4|6/4|4/4|4/4|6/4|4/4|4/4|6/4|4/4","",1,96,5,9369
"H349.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",86,45,60,9369,"82|82|82|82|82","4/4|6/4|4/4|4/4|6/4|4/4|4/4|6/4|4/4|4/4|6/4|4/4|4/4|6/4|4/4","",1,96,5,9369
"H75.mid",0,"",-1,,"",0,,,96,"100|100|100|100|100","1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4","",1,96,5,6201
"H75.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",52,64,77,6201,"100|100|100|100|100","1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4","",1,96,5,6201
"H75.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",52,60,70,6201,"100|100|100|100|100","1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4","",1,96,5,6201
"H75.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",52,57,65,6201,"100|100|100|100|100","1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4","",1,96,5,6201
"H75.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",52,48,60,6201,"100|100|100|100|100","1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4","",1,96,5,6201
"H61.mid",0,"",-1,,"",0,,,192,"80|80|80|80|80","2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4","",1,96,5,10521
"H61.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",82,60,76,10521,"80|80|80|80|80","2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4","",1,96,5,10521
"H61.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",86,57,67,10521,"80|80|80|80|80","2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4","",1,96,5,10521
"H61.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",85,52,62,10521,"80|80|80|80|80","2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4","",1,96,5,10521
"H61.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",89,43,57,10521,"80|80|80|80|80","2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4","",1,96,5,10521
"H49.mid",0,"",-1,,"",0,,,0,"100|100|100|100|100","4/4|4/4|4/4|4/4|4/4","",1,96,5,6105
"H49.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",68,65,74,6105,"100|100|100|100|100","4/4|4/4|4/4|4/4|4/4","",1,96,5,6105
"H49.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",62,64,65,6105,"100|100|100|100|100","4/4|4/4|4/4|4/4|4/4","",1,96,5,6105
"H49.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",68,55,60,6105,"100|100|100|100|100","4/4|4/4|4/4|4/4|4/4","",1,96,5,6105
"H49.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",68,46,53,6105,"100|100|100|100|100","4/4|4/4|4/4|4/4|4/4","",1,96,5,6105
"H188.mid",0,"",-1,,"",0,,,96,"109|109|109|109|109","1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4","",1,96,5,4012
"H188.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",30,62,74,4012,"109|109|109|109|109","1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4","",1,96,5,4012
"H188.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",31,59,67,4012,"109|109|109|109|109","1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4","",1,96,5,4012
"H188.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",31,55,64,4012,"109|109|109|109|109","1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4","",1,96,5,4012
"H188.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",31,43,57,4012,"109|109|109|109|109","1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4","",1,96,5,4012
"H611.mid",0,"",-1,,"",0,,,0,"240","4/2","",1,240,5,65280
"H611.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",85,62,78,65280,"240","4/2","",1,240,5,65280
"H611.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",87,59,71,65280,"240","4/2","",1,240,5,65280
"H611.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",85,52,67,65280,"240","4/2","",1,240,5,65280
"H611.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",85,43,57,65280,"240","4/2","",1,240,5,65280
"H177.mid",0,"",-1,,"",0,,,0,"80|80|80|80|80","4/4|4/4|4/4|4/4|4/4","",1,96,5,3033
"H177.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",22,62,74,3033,"80|80|80|80|80","4/4|4/4|4/4|4/4|4/4","",1,96,5,3033
"H177.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",22,61,66,3033,"80|80|80|80|80","4/4|4/4|4/4|4/4|4/4","",1,96,5,3033
"H177.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",22,52,62,3033,"80|80|80|80|80","4/4|4/4|4/4|4/4|4/4","",1,96,5,3033
"H177.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",23,43,57,3033,"80|80|80|80|80","4/4|4/4|4/4|4/4|4/4","",1,96,5,3033
"H163.mid",0,"",-1,,"",0,,,3168,"80|80|80|80|80","1/4|4/4|3/4|1/4|4/4|1/4|4/4|3/4|1/4|4/4|1/4|4/4|3/4|1/4|4/4|1/4|4/4|3/4|1/4|4/4|1/4|4/4|3/4|1/4|4/4","",1,96,5,6201
"H163.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",44,62,70,6201,"80|80|80|80|80","1/4|4/4|3/4|1/4|4/4|1/4|4/4|3/4|1/4|4/4|1/4|4/4|3/4|1/4|4/4|1/4|4/4|3/4|1/4|4/4|1/4|4/4|3/4|1/4|4/4","",1,96,5,6201
"H163.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",49,58,65,6201,"80|80|80|80|80","1/4|4/4|3/4|1/4|4/4|1/4|4/4|3/4|1/4|4/4|1/4|4/4|3/4|1/4|4/4|1/4|4/4|3/4|1/4|4/4|1/4|4/4|3/4|1/4|4/4","",1,96,5,6201
"H163.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",49,53,61,6201,"80|80|80|80|80","1/4|4/4|3/4|1/4|4/4|1/4|4/4|3/4|1/4|4/4|1/4|4/4|3/4|1/4|4/4|1/4|4/4|3/4|1/4|4/4|1/4|4/4|3/4|1/4|4/4","",1,96,5,6201
"H163.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",44,46,53,6201,"80|80|80|80|80","1/4|4/4|3/4|1/4|4/4|1/4|4/4|3/4|1/4|4/4|1/4|4/4|3/4|1/4|4/4|1/4|4/4|3/4|1/4|4/4|1/4|4/4|3/4|1/4|4/4","",1,96,5,6201
"H605.mid",0,"",-1,,"",0,,,4320,"120|160|120|160|120|160|120|160|120|160","3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4","",1,96,5,4896
"H605.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",32,64,74,4896,"120|160|120|160|120|160|120|160|120|160","3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4","",1,96,5,4896
"H605.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",32,59,67,4896,"120|160|120|160|120|160|120|160|120|160","3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4","",1,96,5,4896
"H605.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",35,52,62,4896,"120|160|120|160|120|160|120|160|120|160","3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4","",1,96,5,4896
"H605.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",32,40,55,4896,"120|160|120|160|120|160|120|160|120|160","3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4","",1,96,5,4896
"H639.mid",0,"",-1,,"",0,,,0,"109","3/4","",1,240,5,25776
"H639.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",92,64,78,25776,"109","3/4","",1,240,5,25776
"H639.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",93,64,73,25776,"109","3/4","",1,240,5,25776
"H639.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",92,49,57,25776,"109","3/4","",1,240,5,25776
"H639.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",97,45,57,25776,"109","3/4","",1,240,5,25776
"H598.mid",0,"",-1,,"",0,,,8640,"100|100|100|100|100","6/4|12/4|6/4|12/4|6/4|12/4|6/4|12/4|6/4|12/4","",1,96,5,9792
"H598.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",84,58,75,9792,"100|100|100|100|100","6/4|12/4|6/4|12/4|6/4|12/4|6/4|12/4|6/4|12/4","",1,96,5,9792
"H598.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",42,56,70,9792,"100|100|100|100|100","6/4|12/4|6/4|12/4|6/4|12/4|6/4|12/4|6/4|12/4","",1,96,5,9792
"H598.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",87,51,72,9792,"100|100|100|100|100","6/4|12/4|6/4|12/4|6/4|12/4|6/4|12/4|6/4|12/4","",1,96,5,9792
"H598.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",70,39,56,9792,"100|100|100|100|100","6/4|12/4|6/4|12/4|6/4|12/4|6/4|12/4|6/4|12/4","",1,96,5,9792
"H201.mid",0,"",-1,,"",0,,,96,"85|85|85|85|85","1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4","",1,96,5,4588
"H201.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",60,62,76,4588,"85|85|85|85|85","1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4","",1,96,5,4588
"H201.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",60,59,70,4588,"85|85|85|85|85","1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4","",1,96,5,4588
"H201.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",60,55,64,4588,"85|85|85|85|85","1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4","",1,96,5,4588
"H201.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",60,43,60,4588,"85|85|85|85|85","1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4","",1,96,5,4588
"H567.mid",0,"",-1,,"",0,,,0,"100|100|100|100|100","4/4|4/4|4/4|4/4|4/4","",1,96,5,4608
"H567.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",55,62,77,4608,"100|100|100|100|100","4/4|4/4|4/4|4/4|4/4","",1,96,5,4608
"H567.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",55,57,67,4608,"100|100|100|100|100","4/4|4/4|4/4|4/4|4/4","",1,96,5,4608
"H567.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",55,53,65,4608,"100|100|100|100|100","4/4|4/4|4/4|4/4|4/4","",1,96,5,4608
"H567.mid",4,"Basse",2,Acoustic Grand Piano,"Acoustic Grand Piano",55,46,55,4608,"100|100|100|100|100","4/4|4/4|4/4|4/4|4/4","",1,96,5,4608
"H573.mid",0,"",-1,,"",0,,,192,"100|100|100|100|100","2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4","",1,96,5,4032
"H573.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",42,64,74,4032,"100|100|100|100|100","2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4","",1,96,5,4032
"H573.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",42,61,71,4032,"100|100|100|100|100","2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4","",1,96,5,4032
"H573.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",42,54,64,4032,"100|100|100|100|100","2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4","",1,96,5,4032
"H573.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",42,45,59,4032,"100|100|100|100|100","2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4|2/4|4/4","",1,96,5,4032
"H215.mid",0,"",-1,,"",0,,,4416,"100|100|100|100|100","1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4","",1,96,5,4761
"H215.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",56,62,76,4761,"100|100|100|100|100","1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4","",1,96,5,4761
"H215.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",56,59,67,4761,"100|100|100|100|100","1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4","",1,96,5,4761
"H215.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",56,50,62,4761,"100|100|100|100|100","1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4","",1,96,5,4761
"H215.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",56,43,55,4761,"100|100|100|100|100","1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4|1/4|3/4|5/4","",1,96,5,4761
"H229.mid",0,"",-1,,"",0,,,5760,"109|109|109|109|109","4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4","",1,96,5,6489
"H229.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",43,62,74,6489,"109|109|109|109|109","4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4","",1,96,5,6489
"H229.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",43,57,67,6489,"109|109|109|109|109","4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4","",1,96,5,6489
"H229.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",44,52,64,6489,"109|109|109|109|109","4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4","",1,96,5,6489
"H229.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",45,43,55,6489,"109|109|109|109|109","4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4","",1,96,5,6489
"H559.mid",0,"",-1,,"",0,,,2928,"80|120|80|120|80|120|80|120|80|120","2/4|2/4|2/4|2/4|2/4","",1,96,5,3043
"H559.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",48,63,72,3043,"80|120|80|120|80|120|80|120|80|120","2/4|2/4|2/4|2/4|2/4","",1,96,5,3043
"H559.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",48,60,67,3043,"80|120|80|120|80|120|80|120|80|120","2/4|2/4|2/4|2/4|2/4","",1,96,5,3043
"H559.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",48,55,63,3043,"80|120|80|120|80|120|80|120|80|120","2/4|2/4|2/4|2/4|2/4","",1,96,5,3043
"H559.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",48,44,56,3043,"80|120|80|120|80|120|80|120|80|120","2/4|2/4|2/4|2/4|2/4","",1,96,5,3043
"H565.mid",0,"",-1,,"",0,,,2016,"80|80|80|80|80","3/4|7/4|3/4|7/4|3/4|7/4|3/4|7/4|3/4|7/4","",1,96,5,2304
"H565.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",39,65,77,2304,"80|80|80|80|80","3/4|7/4|3/4|7/4|3/4|7/4|3/4|7/4|3/4|7/4","",1,96,5,2304
"H565.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",39,64,65,2304,"80|80|80|80|80","3/4|7/4|3/4|7/4|3/4|7/4|3/4|7/4|3/4|7/4","",1,96,5,2304
"H565.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",38,55,62,2304,"80|80|80|80|80","3/4|7/4|3/4|7/4|3/4|7/4|3/4|7/4|3/4|7/4","",1,96,5,2304
"H565.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",39,46,57,2304,"80|80|80|80|80","3/4|7/4|3/4|7/4|3/4|7/4|3/4|7/4|3/4|7/4","",1,96,5,2304
"H203.mid",0,"",-1,,"",0,,,0,"109|109|109|109|109","3/4|3/4|3/4|3/4|3/4","",1,96,5,6796
"H203.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",63,58,77,6796,"109|109|109|109|109","3/4|3/4|3/4|3/4|3/4","",1,96,5,6796
"H203.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",63,58,70,6796,"109|109|109|109|109","3/4|3/4|3/4|3/4|3/4","",1,96,5,6796
"H203.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",65,46,63,6796,"109|109|109|109|109","3/4|3/4|3/4|3/4|3/4","",1,96,5,6796
"H203.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",63,44,58,6796,"109|109|109|109|109","3/4|3/4|3/4|3/4|3/4","",1,96,5,6796
"H217.mid",0,"",-1,,"",0,,,0,"85|85|85|85|85","4/4|4/4|4/4|4/4|4/4","",1,96,5,6115
"H217.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",80,61,76,6115,"85|85|85|85|85","4/4|4/4|4/4|4/4|4/4","",1,96,5,6115
"H217.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",80,57,71,6115,"85|85|85|85|85","4/4|4/4|4/4|4/4|4/4","",1,96,5,6115
"H217.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",81,52,64,6115,"85|85|85|85|85","4/4|4/4|4/4|4/4|4/4","",1,96,5,6115
"H217.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",80,45,57,6115,"85|85|85|85|85","4/4|4/4|4/4|4/4|4/4","",1,96,5,6115
"H571.mid",0,"",-1,,"",0,,,5760,"100|100|100|100|100","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4","",1,96,5,6144
"H571.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",61,62,74,6144,"100|100|100|100|100","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4","",1,96,5,6144
"H571.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",60,60,69,6144,"100|100|100|100|100","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4","",1,96,5,6144
"H571.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",61,55,65,6144,"100|100|100|100|100","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4","",1,96,5,6144
"H571.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",60,41,58,6144,"100|100|100|100|100","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4","",1,96,5,6144
"H88.mid",0,"",-1,,"",0,,,0,"89|89|89|89|89","4/4|4/4|4/4|4/4|4/4","",1,96,5,4588
"H88.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",52,65,77,4588,"89|89|89|89|89","4/4|4/4|4/4|4/4|4/4","",1,96,5,4588
"H88.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",52,60,74,4588,"89|89|89|89|89","4/4|4/4|4/4|4/4|4/4","",1,96,5,4588
"H88.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",50,53,65,4588,"89|89|89|89|89","4/4|4/4|4/4|4/4|4/4","",1,96,5,4588
"H88.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",44,46,58,4588,"89|89|89|89|89","4/4|4/4|4/4|4/4|4/4","",1,96,5,4588
"H149.mid",0,"",-1,,"",0,,,0,"89|89|89|89|89","4/4|4/4|4/4|4/4|4/4","",1,96,5,7296
"H149.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",84,63,77,7296,"89|89|89|89|89","4/4|4/4|4/4|4/4|4/4","",1,96,5,7296
"H149.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",81,60,70,7296,"89|89|89|89|89","4/4|4/4|4/4|4/4|4/4","",1,96,5,7296
"H149.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",85,51,63,7296,"89|89|89|89|89","4/4|4/4|4/4|4/4|4/4","",1,96,5,7296
"H149.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",82,43,56,7296,"89|89|89|89|89","4/4|4/4|4/4|4/4|4/4","",1,96,5,7296
"H175.mid",0,"",-1,,"",0,,,0,"120|120|120|120|120","6/4|6/4|6/4|6/4|6/4","",1,96,5,11462
"H175.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",63,62,77,11462,"120|120|120|120|120","6/4|6/4|6/4|6/4|6/4","",1,96,5,11462
"H175.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",62,59,68,11462,"120|120|120|120|120","6/4|6/4|6/4|6/4|6/4","",1,96,5,11462
"H175.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",64,51,61,11462,"120|120|120|120|120","6/4|6/4|6/4|6/4|6/4","",1,96,5,11462
"H175.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",61,44,56,11462,"120|120|120|120|120","6/4|6/4|6/4|6/4|6/4","",1,96,5,11462
"H613.mid",0,"",-1,,"",0,,,6912,"120|120|120|120|120|120|120","6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4","",1,96,7,7776
"H613.mid",1,"Soprano 1",0,Acoustic Grand Piano,"Acoustic Grand Piano",84,62,76,7776,"120|120|120|120|120|120|120","6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4","",1,96,7,7776
"H613.mid",2,"Soprano 2",1,Acoustic Grand Piano,"Acoustic Grand Piano",84,62,72,7776,"120|120|120|120|120|120|120","6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4","",1,96,7,7776
"H613.mid",3,"Alto 1",2,Acoustic Grand Piano,"Acoustic Grand Piano",57,62,74,7776,"120|120|120|120|120|120|120","6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4","",1,96,7,7776
"H613.mid",4,"Alto 2",3,Acoustic Grand Piano,"Acoustic Grand Piano",65,57,69,7776,"120|120|120|120|120|120|120","6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4","",1,96,7,7776
"H613.mid",5,"T�nor",4,Acoustic Grand Piano,"Acoustic Grand Piano",62,50,64,7776,"120|120|120|120|120|120|120","6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4","",1,96,7,7776
"H613.mid",6,"Basse",5,Acoustic Grand Piano,"Acoustic Grand Piano",54,43,57,7776,"120|120|120|120|120|120|120","6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4|6/4|9/4","",1,96,7,7776
"H607.mid",0,"",-1,,"",0,,,13920,"80","4/4|6/4|4/4","",1,240,5,15840
"H607.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",72,67,76,15840,"80","4/4|6/4|4/4","",1,240,5,15840
"H607.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",73,59,72,15840,"80","4/4|6/4|4/4","",1,240,5,15840
"H607.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",29,48,60,15840,"80","4/4|6/4|4/4","",1,240,5,15840
"H607.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",29,36,48,15840,"80","4/4|6/4|4/4","",1,240,5,15840
"H161.mid",0,"",-1,,"",0,,,0,"89|89|89|89|89","4/4|4/4|4/4|4/4|4/4","",1,96,5,6105
"H161.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",48,63,75,6105,"89|89|89|89|89","4/4|4/4|4/4|4/4|4/4","",1,96,5,6105
"H161.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",46,62,68,6105,"89|89|89|89|89","4/4|4/4|4/4|4/4|4/4","",1,96,5,6105
